"anio","marca","cod_provincia","matriculaciones"
2025,"GASGAS","04",5
2025,"GASGAS","06",3
2025,"GASGAS","07",3
2025,"GASGAS","08",28
2025,"GASGAS","09",1
2025,"GASGAS","10",1
2025,"GASGAS","11",7
2025,"GASGAS","12",3
2025,"GASGAS","14",7
2025,"GASGAS","15",1
2025,"GASGAS","17",11
2025,"GASGAS","18",2
2025,"GASGAS","19",4
2025,"GASGAS","20",7
2025,"GASGAS","21",4
2025,"GASGAS","22",1
2025,"GASGAS","23",1
2025,"GASGAS","24",3
2025,"GASGAS","25",4
2025,"GASGAS","26",4
2025,"GASGAS","27",2
2025,"GASGAS","28",28
2025,"GASGAS","29",9
2025,"GASGAS","30",7
2025,"GASGAS","31",3
2025,"GASGAS","32",1
2025,"GASGAS","33",2
2025,"GASGAS","35",3
2025,"GASGAS","36",5
2025,"GASGAS","37",1
2025,"GASGAS","39",2
2025,"GASGAS","41",14
2025,"GASGAS","43",5
2025,"GASGAS","44",3
2025,"GASGAS","45",8
2025,"GASGAS","46",4
2025,"GASGAS","47",6
2025,"GASGAS","48",5
2025,"GASGAS","50",5
2025,"GASGAS","51",1
2025,"GILI","01",1
2025,"GILI","02",1
2025,"GILI","03",2
2025,"GILI","05",1
2025,"GILI","06",5
2025,"GILI","07",6
2025,"GILI","08",19
2025,"GILI","11",9
2025,"GILI","12",1
2025,"GILI","13",5
2025,"GILI","14",15
2025,"GILI","15",1
2025,"GILI","17",5
2025,"GILI","18",3
2025,"GILI","19",1
2025,"GILI","20",1
2025,"GILI","21",9
2025,"GILI","22",14
2025,"GILI","23",8
2025,"GILI","24",1
2025,"GILI","25",53
2025,"GILI","28",3
2025,"GILI","29",5
2025,"GILI","30",2
2025,"GILI","31",11
2025,"GILI","36",1
2025,"GILI","37",2
2025,"GILI","41",27
2025,"GILI","42",1
2025,"GILI","43",12
2025,"GILI","45",4
2025,"GILI","46",7
2025,"GILI","47",9
2025,"GILI","49",3
2025,"GILI","50",7
2025,"GIOTTILINE","01",6
2025,"GIOTTILINE","02",1
2025,"GIOTTILINE","03",2
2025,"GIOTTILINE","04",1
2025,"GIOTTILINE","05",1
2025,"GIOTTILINE","06",5
2025,"GIOTTILINE","07",7
2025,"GIOTTILINE","08",31
2025,"GIOTTILINE","09",8
2025,"GIOTTILINE","10",1
2025,"GIOTTILINE","11",4
2025,"GIOTTILINE","12",8
2025,"GIOTTILINE","14",1
2025,"GIOTTILINE","15",5
2025,"GIOTTILINE","17",2
2025,"GIOTTILINE","18",1
2025,"GIOTTILINE","19",2
2025,"GIOTTILINE","20",7
2025,"GIOTTILINE","21",2
2025,"GIOTTILINE","22",1
2025,"GIOTTILINE","24",2
2025,"GIOTTILINE","25",3
2025,"GIOTTILINE","28",30
2025,"GIOTTILINE","29",9
2025,"GIOTTILINE","31",2
2025,"GIOTTILINE","32",1
2025,"GIOTTILINE","33",9
2025,"GIOTTILINE","34",2
2025,"GIOTTILINE","35",4
2025,"GIOTTILINE","36",3
2025,"GIOTTILINE","37",2
2025,"GIOTTILINE","38",3
2025,"GIOTTILINE","39",8
2025,"GIOTTILINE","41",6
2025,"GIOTTILINE","42",3
2025,"GIOTTILINE","43",9
2025,"GIOTTILINE","44",1
2025,"GIOTTILINE","45",2
2025,"GIOTTILINE","46",10
2025,"GIOTTILINE","47",1
2025,"GIOTTILINE","48",7
2025,"GIOTTILINE","49",11
2025,"GIOTTILINE","50",2
2025,"GOMEZ","01",1
2025,"GOMEZ","04",3
2025,"GOMEZ","05",2
2025,"GOMEZ","06",14
2025,"GOMEZ","07",1
2025,"GOMEZ","08",8
2025,"GOMEZ","10",1
2025,"GOMEZ","11",26
2025,"GOMEZ","13",2
2025,"GOMEZ","14",27
2025,"GOMEZ","16",1
2025,"GOMEZ","18",24
2025,"GOMEZ","21",2
2025,"GOMEZ","23",13
2025,"GOMEZ","25",3
2025,"GOMEZ","28",17
2025,"GOMEZ","29",47
2025,"GOMEZ","38",1
2025,"GOMEZ","41",71
2025,"GOMEZ","43",2
2025,"GOMEZ","44",1
2025,"GOMEZ","46",4
2025,"GOMEZ REDONDO","04",3
2025,"GOMEZ REDONDO","05",1
2025,"GOMEZ REDONDO","06",2
2025,"GOMEZ REDONDO","08",1
2025,"GOMEZ REDONDO","10",1
2025,"GOMEZ REDONDO","11",31
2025,"GOMEZ REDONDO","14",11
2025,"GOMEZ REDONDO","15",1
2025,"GOMEZ REDONDO","18",17
2025,"GOMEZ REDONDO","21",5
2025,"GOMEZ REDONDO","23",7
2025,"GOMEZ REDONDO","28",1
2025,"GOMEZ REDONDO","29",25
2025,"GOMEZ REDONDO","31",1
2025,"GOMEZ REDONDO","41",69
2025,"GOMEZ REDONDO","44",1
2025,"GOMEZ REDONDO","45",1
2025,"GOMEZ REDONDO","46",1
2025,"GOUPIL","01",1
2025,"GOUPIL","02",1
2025,"GOUPIL","03",2
2025,"GOUPIL","05",16
2025,"GOUPIL","06",1
2025,"GOUPIL","08",68
2025,"GOUPIL","11",3
2025,"GOUPIL","13",2
2025,"GOUPIL","16",1
2025,"GOUPIL","17",2
2025,"GOUPIL","20",13
2025,"GOUPIL","24",1
2025,"GOUPIL","25",3
2025,"GOUPIL","27",1
2025,"GOUPIL","28",24
2025,"GOUPIL","29",8
2025,"GOUPIL","31",5
2025,"GOUPIL","33",2
2025,"GOUPIL","43",5
2025,"GOUPIL","44",1
2025,"GOUPIL","45",2
2025,"GOUPIL","46",12
2025,"GOUPIL","48",5
2025,"GOUPIL","50",3
2025,"GRANALU","02",4
2025,"GRANALU","03",7
2025,"GRANALU","04",4
2025,"GRANALU","05",2
2025,"GRANALU","06",12
2025,"GRANALU","07",3
2025,"GRANALU","08",62
2025,"GRANALU","09",16
2025,"GRANALU","10",3
2025,"GRANALU","11",2
2025,"GRANALU","12",33
2025,"GRANALU","13",8
2025,"GRANALU","14",3
2025,"GRANALU","15",3
2025,"GRANALU","16",4
2025,"GRANALU","17",5
2025,"GRANALU","18",5
2025,"GRANALU","19",3
2025,"GRANALU","20",9
2025,"GRANALU","21",9
2025,"GRANALU","22",5
2025,"GRANALU","23",1
2025,"GRANALU","24",10
2025,"GRANALU","25",25
2025,"GRANALU","26",6
2025,"GRANALU","27",4
2025,"GRANALU","28",34
2025,"GRANALU","29",1
2025,"GRANALU","30",20
2025,"GRANALU","31",20
2025,"GRANALU","32",9
2025,"GRANALU","33",6
2025,"GRANALU","34",4
2025,"GRANALU","36",2
2025,"GRANALU","37",6
2025,"GRANALU","39",6
2025,"GRANALU","40",31
2025,"GRANALU","41",26
2025,"GRANALU","42",5
2025,"GRANALU","43",1
2025,"GRANALU","44",10
2025,"GRANALU","45",8
2025,"GRANALU","46",13
2025,"GRANALU","47",10
2025,"GRANALU","48",15
2025,"GRANALU","49",19
2025,"GRANALU","50",14
2025,"GRAU","01",1
2025,"GRAU","03",1
2025,"GRAU","05",5
2025,"GRAU","07",1
2025,"GRAU","08",34
2025,"GRAU","14",9
2025,"GRAU","15",2
2025,"GRAU","17",1
2025,"GRAU","20",25
2025,"GRAU","24",1
2025,"GRAU","27",1
2025,"GRAU","28",22
2025,"GRAU","31",2
2025,"GRAU","35",1
2025,"GRAU","36",5
2025,"GRAU","41",20
2025,"GRAU","43",2
2025,"GRAU","46",7
2025,"GRAU","48",3
2025,"GRAU","50",3
2025,"GUILLEN","01",18
2025,"GUILLEN","02",8
2025,"GUILLEN","03",12
2025,"GUILLEN","04",8
2025,"GUILLEN","05",2
2025,"GUILLEN","06",9
2025,"GUILLEN","07",3
2025,"GUILLEN","08",34
2025,"GUILLEN","09",7
2025,"GUILLEN","10",1
2025,"GUILLEN","11",6
2025,"GUILLEN","12",2
2025,"GUILLEN","13",9
2025,"GUILLEN","14",3
2025,"GUILLEN","15",2
2025,"GUILLEN","16",9
2025,"GUILLEN","18",3
2025,"GUILLEN","19",1
2025,"GUILLEN","20",12
2025,"GUILLEN","21",1
2025,"GUILLEN","22",5
2025,"GUILLEN","23",6
2025,"GUILLEN","24",3
2025,"GUILLEN","25",3
2025,"GUILLEN","26",1
2025,"GUILLEN","27",4
2025,"GUILLEN","28",6
2025,"GUILLEN","29",1
2025,"GUILLEN","30",20
2025,"GUILLEN","31",6
2025,"GUILLEN","33",6
2025,"GUILLEN","34",1
2025,"GUILLEN","36",20
2025,"GUILLEN","37",4
2025,"GUILLEN","41",4
2025,"GUILLEN","45",8
2025,"GUILLEN","46",110
2025,"GUILLEN","47",12
2025,"GUILLEN","48",3
2025,"GUILLEN","50",7
2025,"HANWAY","03",2
2025,"HANWAY","11",1
2025,"HANWAY","16",1
2025,"HANWAY","46",1
2025,"HARLEY-DAVIDSON","01",3
2025,"HARLEY-DAVIDSON","02",5
2025,"HARLEY-DAVIDSON","03",83
2025,"HARLEY-DAVIDSON","04",20
2025,"HARLEY-DAVIDSON","05",4
2025,"HARLEY-DAVIDSON","06",5
2025,"HARLEY-DAVIDSON","07",18
2025,"HARLEY-DAVIDSON","08",122
2025,"HARLEY-DAVIDSON","09",1
2025,"HARLEY-DAVIDSON","10",5
2025,"HARLEY-DAVIDSON","11",27
2025,"HARLEY-DAVIDSON","12",2
2025,"HARLEY-DAVIDSON","13",6
2025,"HARLEY-DAVIDSON","14",5
2025,"HARLEY-DAVIDSON","15",8
2025,"HARLEY-DAVIDSON","16",1
2025,"HARLEY-DAVIDSON","17",24
2025,"HARLEY-DAVIDSON","18",24
2025,"HARLEY-DAVIDSON","19",5
2025,"HARLEY-DAVIDSON","20",19
2025,"HARLEY-DAVIDSON","21",2
2025,"HARLEY-DAVIDSON","22",4
2025,"HARLEY-DAVIDSON","23",5
2025,"HARLEY-DAVIDSON","24",1
2025,"HARLEY-DAVIDSON","25",9
2025,"HARLEY-DAVIDSON","26",6
2025,"HARLEY-DAVIDSON","27",2
2025,"HARLEY-DAVIDSON","28",175
2025,"HARLEY-DAVIDSON","29",84
2025,"HARLEY-DAVIDSON","30",48
2025,"HARLEY-DAVIDSON","31",2
2025,"HARLEY-DAVIDSON","32",3
2025,"HARLEY-DAVIDSON","33",8
2025,"HARLEY-DAVIDSON","34",2
2025,"HARLEY-DAVIDSON","35",23
2025,"HARLEY-DAVIDSON","36",12
2025,"HARLEY-DAVIDSON","37",1
2025,"HARLEY-DAVIDSON","38",11
2025,"HARLEY-DAVIDSON","39",9
2025,"HARLEY-DAVIDSON","40",1
2025,"HARLEY-DAVIDSON","41",18
2025,"HARLEY-DAVIDSON","42",1
2025,"HARLEY-DAVIDSON","43",23
2025,"HARLEY-DAVIDSON","45",7
2025,"HARLEY-DAVIDSON","46",53
2025,"HARLEY-DAVIDSON","47",3
2025,"HARLEY-DAVIDSON","48",8
2025,"HARLEY-DAVIDSON","50",17
2025,"HARLEY-DAVIDSON","51",1
2025,"HARLEY-DAVIDSON","52",2
2025,"HENOS","08",648
2025,"HERMANOS GARCIA","01",2
2025,"HERMANOS GARCIA","02",8
2025,"HERMANOS GARCIA","04",1
2025,"HERMANOS GARCIA","05",5
2025,"HERMANOS GARCIA","06",18
2025,"HERMANOS GARCIA","07",1
2025,"HERMANOS GARCIA","08",14
2025,"HERMANOS GARCIA","09",11
2025,"HERMANOS GARCIA","10",5
2025,"HERMANOS GARCIA","11",2
2025,"HERMANOS GARCIA","12",1
2025,"HERMANOS GARCIA","13",9
2025,"HERMANOS GARCIA","14",23
2025,"HERMANOS GARCIA","15",2
2025,"HERMANOS GARCIA","16",8
2025,"HERMANOS GARCIA","17",5
2025,"HERMANOS GARCIA","18",8
2025,"HERMANOS GARCIA","19",2
2025,"HERMANOS GARCIA","20",1
2025,"HERMANOS GARCIA","21",1
2025,"HERMANOS GARCIA","22",15
2025,"HERMANOS GARCIA","23",11
2025,"HERMANOS GARCIA","24",1
2025,"HERMANOS GARCIA","25",7
2025,"HERMANOS GARCIA","26",2
2025,"HERMANOS GARCIA","27",1
2025,"HERMANOS GARCIA","28",13
2025,"HERMANOS GARCIA","29",8
2025,"HERMANOS GARCIA","31",5
2025,"HERMANOS GARCIA","32",2
2025,"HERMANOS GARCIA","33",4
2025,"HERMANOS GARCIA","34",8
2025,"HERMANOS GARCIA","35",1
2025,"HERMANOS GARCIA","37",11
2025,"HERMANOS GARCIA","39",1
2025,"HERMANOS GARCIA","40",13
2025,"HERMANOS GARCIA","41",8
2025,"HERMANOS GARCIA","43",1
2025,"HERMANOS GARCIA","44",6
2025,"HERMANOS GARCIA","45",22
2025,"HERMANOS GARCIA","46",3
2025,"HERMANOS GARCIA","47",41
2025,"HERMANOS GARCIA","48",2
2025,"HERMANOS GARCIA","49",1
2025,"HERMANOS GARCIA","50",2
2025,"HERPA","02",9
2025,"HERPA","03",3
2025,"HERPA","04",2
2025,"HERPA","06",47
2025,"HERPA","09",1
2025,"HERPA","10",1
2025,"HERPA","11",5
2025,"HERPA","13",23
2025,"HERPA","14",12
2025,"HERPA","16",3
2025,"HERPA","18",17
2025,"HERPA","19",1
2025,"HERPA","21",5
2025,"HERPA","23",19
2025,"HERPA","25",1
2025,"HERPA","28",2
2025,"HERPA","29",1
2025,"HERPA","30",10
2025,"HERPA","40",1
2025,"HERPA","41",9
2025,"HERPA","43",1
2025,"HERPA","45",3
2025,"HERPA","47",1
2025,"HERPA","50",2
2025,"HIDROMEK","02",6
2025,"HIDROMEK","03",12
2025,"HIDROMEK","04",10
2025,"HIDROMEK","06",6
2025,"HIDROMEK","07",7
2025,"HIDROMEK","08",10
2025,"HIDROMEK","09",2
2025,"HIDROMEK","10",9
2025,"HIDROMEK","11",5
2025,"HIDROMEK","12",1
2025,"HIDROMEK","13",2
2025,"HIDROMEK","14",4
2025,"HIDROMEK","15",1
2025,"HIDROMEK","16",2
2025,"HIDROMEK","17",3
2025,"HIDROMEK","18",6
2025,"HIDROMEK","19",2
2025,"HIDROMEK","21",6
2025,"HIDROMEK","22",2
2025,"HIDROMEK","23",2
2025,"HIDROMEK","24",1
2025,"HIDROMEK","25",8
2025,"HIDROMEK","26",1
2025,"HIDROMEK","27",2
2025,"HIDROMEK","28",17
2025,"HIDROMEK","29",2
2025,"HIDROMEK","30",16
2025,"HIDROMEK","31",1
2025,"HIDROMEK","34",1
2025,"HIDROMEK","37",1
2025,"HIDROMEK","38",4
2025,"HIDROMEK","41",6
2025,"HIDROMEK","42",1
2025,"HIDROMEK","45",2
2025,"HIDROMEK","46",5
2025,"HIDROMEK","47",5
2025,"HIDROMEK","48",4
2025,"HIDROMEK","49",1
2025,"HIDROMEK","50",3
2025,"HOBBY","03",8
2025,"HOBBY","04",1
2025,"HOBBY","07",3
2025,"HOBBY","08",23
2025,"HOBBY","10",1
2025,"HOBBY","11",2
2025,"HOBBY","13",1
2025,"HOBBY","14",3
2025,"HOBBY","17",2
2025,"HOBBY","20",2
2025,"HOBBY","21",1
2025,"HOBBY","23",1
2025,"HOBBY","25",1
2025,"HOBBY","28",7
2025,"HOBBY","29",2
2025,"HOBBY","30",2
2025,"HOBBY","31",1
2025,"HOBBY","32",1
2025,"HOBBY","34",1
2025,"HOBBY","36",1
2025,"HOBBY","37",1
2025,"HOBBY","38",4
2025,"HOBBY","39",2
2025,"HOBBY","41",8
2025,"HOBBY","43",5
2025,"HOBBY","44",1
2025,"HOBBY","45",1
2025,"HOBBY","46",3
2025,"HOBBY","47",1
2025,"HOBBY","48",2
2025,"HONDA","01",212
2025,"HONDA","02",279
2025,"HONDA","03",2121
2025,"HONDA","04",568
2025,"HONDA","05",46
2025,"HONDA","06",316
2025,"HONDA","07",1103
2025,"HONDA","08",12315
2025,"HONDA","09",71
2025,"HONDA","10",189
2025,"HONDA","11",2197
2025,"HONDA","12",155
2025,"HONDA","13",156
2025,"HONDA","14",710
2025,"HONDA","15",417
2025,"HONDA","16",84
2025,"HONDA","17",1593
2025,"HONDA","18",1099
2025,"HONDA","19",89
2025,"HONDA","20",1064
2025,"HONDA","21",460
2025,"HONDA","22",75
2025,"HONDA","23",323
2025,"HONDA","24",157
2025,"HONDA","25",315
2025,"HONDA","26",202
2025,"HONDA","27",83
2025,"HONDA","28",5459
2025,"HONDA","29",4479
2025,"HONDA","30",1100
2025,"HONDA","31",256
2025,"HONDA","32",125
2025,"HONDA","33",464
2025,"HONDA","34",58
2025,"HONDA","35",1547
2025,"HONDA","36",614
2025,"HONDA","37",184
2025,"HONDA","38",1075
2025,"HONDA","39",339
2025,"HONDA","40",43
2025,"HONDA","41",1706
2025,"HONDA","42",23
2025,"HONDA","43",918
2025,"HONDA","44",63
2025,"HONDA","45",166
2025,"HONDA","46",3778
2025,"HONDA","47",320
2025,"HONDA","48",706
2025,"HONDA","49",43
2025,"HONDA","50",777
2025,"HONDA","51",466
2025,"HONDA","52",178
2025,"HORWIN","03",3
2025,"HORWIN","04",1
2025,"HORWIN","08",5
2025,"HORWIN","09",1
2025,"HORWIN","10",2
2025,"HORWIN","11",3
2025,"HORWIN","13",1
2025,"HORWIN","14",2
2025,"HORWIN","17",2
2025,"HORWIN","27",1
2025,"HORWIN","28",78
2025,"HORWIN","30",2
2025,"HORWIN","31",1
2025,"HORWIN","33",1
2025,"HORWIN","35",9
2025,"HORWIN","36",1
2025,"HORWIN","40",1
2025,"HORWIN","41",1
2025,"HORWIN","45",6
2025,"HORWIN","46",1
2025,"HORWIN","48",1
2025,"HUSQVARNA","01",4
2025,"HUSQVARNA","02",7
2025,"HUSQVARNA","03",24
2025,"HUSQVARNA","04",8
2025,"HUSQVARNA","05",4
2025,"HUSQVARNA","06",5
2025,"HUSQVARNA","07",7
2025,"HUSQVARNA","08",100
2025,"HUSQVARNA","09",1
2025,"HUSQVARNA","10",12
2025,"HUSQVARNA","11",22
2025,"HUSQVARNA","12",2
2025,"HUSQVARNA","13",5
2025,"HUSQVARNA","14",15
2025,"HUSQVARNA","15",10
2025,"HUSQVARNA","16",1
2025,"HUSQVARNA","17",21
2025,"HUSQVARNA","18",9
2025,"HUSQVARNA","19",4
2025,"HUSQVARNA","20",7
2025,"HUSQVARNA","21",4
2025,"HUSQVARNA","22",6
2025,"HUSQVARNA","23",5
2025,"HUSQVARNA","24",5
2025,"HUSQVARNA","25",15
2025,"HUSQVARNA","26",6
2025,"HUSQVARNA","27",3
2025,"HUSQVARNA","28",198
2025,"HUSQVARNA","29",30
2025,"HUSQVARNA","30",18
2025,"HUSQVARNA","31",3
2025,"HUSQVARNA","32",6
2025,"HUSQVARNA","33",7
2025,"HUSQVARNA","34",5
2025,"HUSQVARNA","35",13
2025,"HUSQVARNA","36",12
2025,"HUSQVARNA","37",4
2025,"HUSQVARNA","38",7
2025,"HUSQVARNA","39",7
2025,"HUSQVARNA","40",2
2025,"HUSQVARNA","41",12
2025,"HUSQVARNA","42",1
2025,"HUSQVARNA","43",8
2025,"HUSQVARNA","44",4
2025,"HUSQVARNA","45",15
2025,"HUSQVARNA","46",30
2025,"HUSQVARNA","47",9
2025,"HUSQVARNA","48",22
2025,"HUSQVARNA","49",5
2025,"HUSQVARNA","50",20
2025,"HUSQVARNA","51",3
2025,"HUSQVARNA","52",3
2025,"HYMER","01",1
2025,"HYMER","02",1
2025,"HYMER","03",21
2025,"HYMER","05",1
2025,"HYMER","06",3
2025,"HYMER","07",5
2025,"HYMER","08",36
2025,"HYMER","09",1
2025,"HYMER","10",1
2025,"HYMER","11",5
2025,"HYMER","12",2
2025,"HYMER","13",1
2025,"HYMER","14",2
2025,"HYMER","15",10
2025,"HYMER","17",2
2025,"HYMER","18",4
2025,"HYMER","19",1
2025,"HYMER","20",3
2025,"HYMER","21",1
2025,"HYMER","23",2
2025,"HYMER","25",6
2025,"HYMER","26",3
2025,"HYMER","27",1
2025,"HYMER","28",17
2025,"HYMER","29",18
2025,"HYMER","30",7
2025,"HYMER","33",7
2025,"HYMER","35",8
2025,"HYMER","36",6
2025,"HYMER","37",1
2025,"HYMER","38",6
2025,"HYMER","40",1
2025,"HYMER","41",12
2025,"HYMER","42",1
2025,"HYMER","43",8
2025,"HYMER","44",1
2025,"HYMER","46",7
2025,"HYMER","48",6
2025,"HYMER","49",1
2025,"HYMER","51",1
2025,"HYOSUNG","02",1
2025,"HYOSUNG","03",4
2025,"HYOSUNG","04",3
2025,"HYOSUNG","05",1
2025,"HYOSUNG","06",2
2025,"HYOSUNG","08",5
2025,"HYOSUNG","09",2
2025,"HYOSUNG","11",4
2025,"HYOSUNG","12",2
2025,"HYOSUNG","14",1
2025,"HYOSUNG","17",1
2025,"HYOSUNG","18",2
2025,"HYOSUNG","19",1
2025,"HYOSUNG","20",1
2025,"HYOSUNG","21",1
2025,"HYOSUNG","23",1
2025,"HYOSUNG","27",1
2025,"HYOSUNG","28",6
2025,"HYOSUNG","29",4
2025,"HYOSUNG","30",2
2025,"HYOSUNG","31",3
2025,"HYOSUNG","32",1
2025,"HYOSUNG","34",1
2025,"HYOSUNG","35",5
2025,"HYOSUNG","36",2
2025,"HYOSUNG","38",4
2025,"HYOSUNG","39",2
2025,"HYOSUNG","41",3
2025,"HYOSUNG","43",4
2025,"HYOSUNG","45",1
2025,"HYOSUNG","46",19
2025,"HYOSUNG","47",2
2025,"HYOSUNG","48",2
2025,"HYOSUNG","50",1
2025,"HYUNDAI","01",481
2025,"HYUNDAI","02",391
2025,"HYUNDAI","03",8041
2025,"HYUNDAI","04",428
2025,"HYUNDAI","05",129
2025,"HYUNDAI","06",681
2025,"HYUNDAI","07",2342
2025,"HYUNDAI","08",4242
2025,"HYUNDAI","09",181
2025,"HYUNDAI","10",356
2025,"HYUNDAI","11",1203
2025,"HYUNDAI","12",114
2025,"HYUNDAI","13",266
2025,"HYUNDAI","14",493
2025,"HYUNDAI","15",749
2025,"HYUNDAI","16",167
2025,"HYUNDAI","17",1573
2025,"HYUNDAI","18",693
2025,"HYUNDAI","19",242
2025,"HYUNDAI","20",393
2025,"HYUNDAI","21",367
2025,"HYUNDAI","22",127
2025,"HYUNDAI","23",251
2025,"HYUNDAI","24",156
2025,"HYUNDAI","25",379
2025,"HYUNDAI","26",250
2025,"HYUNDAI","27",121
2025,"HYUNDAI","28",21541
2025,"HYUNDAI","29",1193
2025,"HYUNDAI","30",730
2025,"HYUNDAI","31",326
2025,"HYUNDAI","32",140
2025,"HYUNDAI","33",677
2025,"HYUNDAI","34",82
2025,"HYUNDAI","35",1992
2025,"HYUNDAI","36",422
2025,"HYUNDAI","37",235
2025,"HYUNDAI","38",380
2025,"HYUNDAI","39",374
2025,"HYUNDAI","40",138
2025,"HYUNDAI","41",1302
2025,"HYUNDAI","42",63
2025,"HYUNDAI","43",947
2025,"HYUNDAI","44",109
2025,"HYUNDAI","45",743
2025,"HYUNDAI","46",3575
2025,"HYUNDAI","47",378
2025,"HYUNDAI","48",1036
2025,"HYUNDAI","49",141
2025,"HYUNDAI","50",825
2025,"HYUNDAI","51",124
2025,"HYUNDAI","52",95
2025,"IBERTRAILER","03",1
2025,"IBERTRAILER","04",1
2025,"IBERTRAILER","05",1
2025,"IBERTRAILER","08",47
2025,"IBERTRAILER","10",1
2025,"IBERTRAILER","11",1
2025,"IBERTRAILER","12",10
2025,"IBERTRAILER","13",4
2025,"IBERTRAILER","14",1
2025,"IBERTRAILER","16",40
2025,"IBERTRAILER","17",7
2025,"IBERTRAILER","19",30
2025,"IBERTRAILER","23",2
2025,"IBERTRAILER","25",23
2025,"IBERTRAILER","26",1
2025,"IBERTRAILER","28",38
2025,"IBERTRAILER","30",3
2025,"IBERTRAILER","31",1
2025,"IBERTRAILER","36",3
2025,"IBERTRAILER","41",3
2025,"IBERTRAILER","42",2
2025,"IBERTRAILER","43",2
2025,"IBERTRAILER","45",2
2025,"IBERTRAILER","46",173
2025,"IBERTRAILER","50",3
2025,"IGLUVAN","01",2
2025,"IGLUVAN","02",1
2025,"IGLUVAN","03",7
2025,"IGLUVAN","04",2
2025,"IGLUVAN","06",18
2025,"IGLUVAN","07",6
2025,"IGLUVAN","08",15
2025,"IGLUVAN","10",5
2025,"IGLUVAN","11",17
2025,"IGLUVAN","13",6
2025,"IGLUVAN","14",44
2025,"IGLUVAN","17",4
2025,"IGLUVAN","18",10
2025,"IGLUVAN","20",1
2025,"IGLUVAN","22",1
2025,"IGLUVAN","23",4
2025,"IGLUVAN","25",4
2025,"IGLUVAN","28",427
2025,"IGLUVAN","29",104
2025,"IGLUVAN","30",4
2025,"IGLUVAN","31",2
2025,"IGLUVAN","33",2
2025,"IGLUVAN","35",37
2025,"IGLUVAN","36",4
2025,"IGLUVAN","37",3
2025,"IGLUVAN","38",18
2025,"IGLUVAN","39",1
2025,"IGLUVAN","41",10
2025,"IGLUVAN","44",2
2025,"IGLUVAN","45",6
2025,"IGLUVAN","46",4
2025,"IGLUVAN","47",1
2025,"IGLUVAN","48",5
2025,"IGLUVAN","50",3
2025,"INDE","02",1
2025,"INDE","03",95
2025,"INDE","04",132
2025,"INDE","08",21
2025,"INDE","10",1
2025,"INDE","18",1
2025,"INDE","23",4
2025,"INDE","25",1
2025,"INDE","28",1
2025,"INDE","30",459
2025,"INDE","35",11
2025,"INDE","41",9
2025,"INDE","46",35
2025,"INDIAN MOTORCYCLE","01",2
2025,"INDIAN MOTORCYCLE","03",27
2025,"INDIAN MOTORCYCLE","04",1
2025,"INDIAN MOTORCYCLE","05",1
2025,"INDIAN MOTORCYCLE","06",4
2025,"INDIAN MOTORCYCLE","07",1
2025,"INDIAN MOTORCYCLE","08",44
2025,"INDIAN MOTORCYCLE","09",4
2025,"INDIAN MOTORCYCLE","10",4
2025,"INDIAN MOTORCYCLE","11",5
2025,"INDIAN MOTORCYCLE","12",1
2025,"INDIAN MOTORCYCLE","13",2
2025,"INDIAN MOTORCYCLE","14",10
2025,"INDIAN MOTORCYCLE","15",10
2025,"INDIAN MOTORCYCLE","16",1
2025,"INDIAN MOTORCYCLE","17",9
2025,"INDIAN MOTORCYCLE","18",2
2025,"INDIAN MOTORCYCLE","19",1
2025,"INDIAN MOTORCYCLE","20",1
2025,"INDIAN MOTORCYCLE","21",3
2025,"INDIAN MOTORCYCLE","25",1
2025,"INDIAN MOTORCYCLE","26",2
2025,"INDIAN MOTORCYCLE","28",39
2025,"INDIAN MOTORCYCLE","29",10
2025,"INDIAN MOTORCYCLE","30",7
2025,"INDIAN MOTORCYCLE","31",3
2025,"INDIAN MOTORCYCLE","33",2
2025,"INDIAN MOTORCYCLE","35",10
2025,"INDIAN MOTORCYCLE","36",3
2025,"INDIAN MOTORCYCLE","37",1
2025,"INDIAN MOTORCYCLE","39",3
2025,"INDIAN MOTORCYCLE","41",4
2025,"INDIAN MOTORCYCLE","43",5
2025,"INDIAN MOTORCYCLE","44",2
2025,"INDIAN MOTORCYCLE","45",7
2025,"INDIAN MOTORCYCLE","46",21
2025,"INDIAN MOTORCYCLE","47",7
2025,"INDIAN MOTORCYCLE","48",3
2025,"INDIAN MOTORCYCLE","49",1
2025,"INDIAN MOTORCYCLE","50",12
2025,"INFINITI","02",1
2025,"INFINITI","03",22
2025,"INFINITI","06",1
2025,"INFINITI","08",4
2025,"INFINITI","10",1
2025,"INFINITI","11",6
2025,"INFINITI","12",1
2025,"INFINITI","13",1
2025,"INFINITI","14",1
2025,"INFINITI","15",2
2025,"INFINITI","17",1
2025,"INFINITI","21",1
2025,"INFINITI","23",1
2025,"INFINITI","25",1
2025,"INFINITI","26",2
2025,"INFINITI","28",13
2025,"INFINITI","29",2
2025,"INFINITI","30",5
2025,"INFINITI","37",1
2025,"INFINITI","38",1
2025,"INFINITI","39",3
2025,"INFINITI","41",2
2025,"INFINITI","43",2
2025,"INFINITI","46",19
2025,"INFINITI","52",2
2025,"IRIZAR","01",7
2025,"IRIZAR","02",2
2025,"IRIZAR","03",7
2025,"IRIZAR","04",13
2025,"IRIZAR","06",1
2025,"IRIZAR","08",57
